,Date,ClientCode,symbol,exp,strk_x,opt,bfLong,bfShort,dayBq,daySQ,SettlementP,NetQ,Token,ins,strk_y,strk1
1034,23 JAN 2023,6405,LT,20230125,2300.0,CE,0,0,9000,9000,2.75,0,120417,OPTSTK,2300.00,2300.0
1035,23 JAN 2023,6405,LTIM,20230125,4000.0,PE,0,0,11250,11250,2.3,0,120520,OPTSTK,4000.00,4000.0
1036,23 JAN 2023,6405,LTIM,20230125,4050.0,PE,0,0,1200,1200,2.9,0,126479,OPTSTK,4050.00,4050.0
1037,23 JAN 2023,6405,LTIM,20230125,4500.0,CE,0,0,8400,11100,9.9,-2700,120529,OPTSTK,4500.00,4500.0
1038,23 JAN 2023,6405,LTTS,20230125,3100.0,PE,0,6000,6000,0,1.55,0,120622,OPTSTK,3100.00,3100.0
1039,23 JAN 2023,6405,LTTS,20230125,3800.0,CE,0,5400,4600,8800,0.7,-9600,120649,OPTSTK,3800.00,3800.0
1040,23 JAN 2023,6405,MANAPPURAM,20230125,120.0,PE,6000,0,0,0,2.0,6000,121634,OPTSTK,120.00,120.0
1041,23 JAN 2023,6405,MANAPPURAM,20230125,125.0,CE,0,6000,0,0,0.25,-6000,121643,OPTSTK,125.00,125.0
1042,23 JAN 2023,6405,MARUTI,20230125,8500.0,PE,1600,0,0,0,119.5,1600,121970,OPTSTK,8500.00,8500.0
1043,23 JAN 2023,6405,MARUTI,20230125,8700.0,CE,0,500,400,400,10.4,-500,121973,OPTSTK,8700.00,8700.0
1044,23 JAN 2023,6405,MCX,20230125,1540.0,PE,0,0,400,400,1.9,0,122376,OPTSTK,1540.00,1540.0
1045,23 JAN 2023,6405,MCX,20230125,1620.0,CE,0,400,1600,0,1.6,1200,122383,OPTSTK,1620.00,1620.0
1046,23 JAN 2023,6405,M&M,20230125,1340.0,CE,0,0,18200,18200,3.85,0,121095,OPTSTK,1340.00,1340.0
1047,23 JAN 2023,6405,MPHASIS,20230223,2000.0,PE,0,0,2475,0,34.55,2475,95215,OPTSTK,2000.00,2000.0
1048,23 JAN 2023,6405,MPHASIS,20230125,2050.0,CE,0,0,2750,2750,19.95,0,124592,OPTSTK,2050.00,2050.0
1049,23 JAN 2023,6405,ADANIPORTS,20230223,720.0,PE,0,1875,0,0,8.2,-1875,60197,OPTSTK,720.00,720.0
1050,23 JAN 2023,6405,ADANIPORTS,20230125,760.0,PE,0,1250,0,0,2.8,-1250,58592,OPTSTK,760.00,760.0
1051,23 JAN 2023,6405,ADANIPORTS,20230125,820.0,CE,0,625,1250,0,0.5,625,58780,OPTSTK,820.00,820.0
1052,23 JAN 2023,6405,MOTHERSON,20230125,74.0,PE,40500,0,0,0,1.1,40500,123993,OPTSTK,74.00,74.0
1053,23 JAN 2023,6405,NAUKRI,20230125,3400.0,PE,0,250,250,0,0.8,0,131870,OPTSTK,3400.00,3400.0
1054,23 JAN 2023,6405,COFORGE,20230125,4650.0,CE,0,0,0,1500,3.35,-1500,85623,OPTSTK,4650.00,4650.0
1055,23 JAN 2023,6405,COFORGE,20230125,4050.0,PE,0,1050,1050,0,3.8,0,85590,OPTSTK,4050.00,4050.0
1056,23 JAN 2023,6405,COFORGE,20230125,4200.0,PE,0,0,1500,1050,12.5,450,85596,OPTSTK,4200.00,4200.0
1057,23 JAN 2023,6405,COFORGE,20230125,4500.0,CE,0,0,9600,9150,11.5,450,85617,OPTSTK,4500.00,4500.0
1058,23 JAN 2023,6405,ONGC,20230125,130.0,PE,3850,0,0,0,0.05,3850,55055,OPTSTK,130.00,130.0
1059,23 JAN 2023,6405,ONGC,20230125,150.0,CE,15400,0,3850,3850,1.9,15400,55070,OPTSTK,150.00,150.0
1060,23 JAN 2023,6405,ONGC,20230125,150.0,PE,23100,0,11550,7700,0.1,26950,55071,OPTSTK,150.00,150.0
1061,23 JAN 2023,6405,PAGEIND,20230125,41000.0,CE,0,105,105,0,162.3,0,145897,OPTSTK,41000.00,41000.0
1062,23 JAN 2023,6405,PERSISTENT,20230125,4250.0,PE,0,0,0,2800,3.55,-2800,146432,OPTSTK,4250.00,4250.0
1063,23 JAN 2023,6405,PERSISTENT,20230125,4400.0,CE,350,0,2975,2450,114.6,875,146437,OPTSTK,4400.00,4400.0
1064,23 JAN 2023,6405,PERSISTENT,20230125,4550.0,CE,0,0,1750,2450,27.55,-700,146443,OPTSTK,4550.00,4550.0
1065,23 JAN 2023,6405,POWERGRID,20230125,230.0,CE,0,0,5400,0,0.45,5400,147665,OPTSTK,230.00,230.0
1066,23 JAN 2023,6405,PIDILITIND,20230125,2500.0,CE,500,0,0,500,4.15,0,146859,OPTSTK,2500.00,2500.0
1067,23 JAN 2023,6405,PIDILITIND,20230125,2540.0,CE,2500,0,0,2500,1.9,0,155091,OPTSTK,2540.00,2540.0
1068,23 JAN 2023,6405,PNB,20230223,60.0,CE,0,80000,80000,0,1.95,0,99987,OPTSTK,60.00,60.0
1069,23 JAN 2023,6405,PNB,20230125,58.0,CE,0,3120000,2096000,320000,0.4,-1344000,147479,OPTSTK,58.00,58.0
1070,23 JAN 2023,6405,POLYCAB,20230125,2500.0,PE,1500,0,0,0,0.35,1500,147520,OPTSTK,2500.00,2500.0
1071,23 JAN 2023,6405,PEL,20230125,840.0,PE,0,0,15950,3850,3.5,12100,146204,OPTSTK,840.00,840.0
1072,23 JAN 2023,6405,PVR,20230223,1680.0,CE,0,2442,407,0,31.4,-2035,100985,OPTSTK,1680.00,1680.0
1073,23 JAN 2023,6405,PVR,20230125,1600.0,PE,6512,0,0,4884,4.8,1628,147796,OPTSTK,1600.00,1600.0
1074,23 JAN 2023,6405,PVR,20230125,1640.0,PE,2035,0,0,2035,30.2,0,147800,OPTSTK,1640.00,1640.0
1075,23 JAN 2023,6405,PVR,20230125,1660.0,CE,0,407,0,0,5.05,-407,147801,OPTSTK,1660.00,1660.0
1076,23 JAN 2023,6405,PVR,20230125,1720.0,CE,0,21164,19943,0,1.2,-1221,147807,OPTSTK,1720.00,1720.0
1077,23 JAN 2023,6405,PVR,20230125,1800.0,CE,0,1221,0,0,0.5,-1221,147815,OPTSTK,1800.00,1800.0
1078,23 JAN 2023,6405,RAIN,20230125,172.5,PE,0,0,3500,0,0.95,3500,156226,OPTSTK,172.50,172.5
1079,23 JAN 2023,6405,RAMCOCEM,20230125,660.0,PE,3400,0,1700,1700,1.15,3400,148004,OPTSTK,660.00,660.0
1080,23 JAN 2023,6405,RAMCOCEM,20230125,680.0,PE,0,0,0,6800,3.35,-6800,148008,OPTSTK,680.00,680.0
1081,23 JAN 2023,6405,RAMCOCEM,20230125,800.0,CE,11050,0,0,0,0.05,11050,148031,OPTSTK,800.00,800.0
1082,23 JAN 2023,6405,RELIANCE,20230125,2340.0,PE,250,0,3500,3750,1.15,0,148448,OPTSTK,2340.00,2340.0
1083,23 JAN 2023,6405,SBIN,20230125,600.0,CE,0,0,4500,0,4.3,4500,149397,OPTSTK,600.00,600.0
1084,23 JAN 2023,6405,SBIN,20230125,610.0,CE,0,0,4500,0,1.05,4500,149401,OPTSTK,610.00,610.0
1085,23 JAN 2023,6405,MARUTI,20230125,0.0, ,14000,0,500,600,8430.7,13900,50349,FUTSTK, ,0.0
1086,23 JAN 2023,6405,PIDILITIND,20230125,0.0, ,0,500,500,0,2416.0,0,55260,FUTSTK, ,0.0
1087,23 JAN 2023,6405,PVR,20230223,0.0, ,2035,0,0,0,1620.3,2035,57696,FUTSTK, ,0.0
1088,23 JAN 2023,6405,PVR,20230125,0.0, ,17501,0,0,16280,1631.15,1221,55265,FUTSTK, ,0.0
1089,23 JAN 2023,6405,SIEMENS,20230125,0.0, ,4675,0,275,4675,3062.05,275,55276,FUTSTK, ,0.0
1090,23 JAN 2023,6405,SUNPHARMA,20230223,0.0, ,0,0,0,7000,1048.7,-7000,57710,FUTSTK, ,0.0
1091,23 JAN 2023,6405,TATACOMM,20230125,0.0, ,500,0,0,0,1382.05,500,55283,FUTSTK, ,0.0
1092,23 JAN 2023,6405,ACC,20230125,2360.0,CE,0,0,1500,750,5.2,750,57418,OPTSTK,2360.00,2360.0
1093,23 JAN 2023,6405,ACC,20230125,2440.0,CE,0,0,0,1750,1.25,-1750,57434,OPTSTK,2440.00,2440.0
1094,23 JAN 2023,6405,ADANIENT,20230223,3000.0,PE,5000,0,0,0,15.05,5000,60075,OPTSTK,3000.00,3000.0
1095,23 JAN 2023,6405,ADANIENT,20230125,3450.0,CE,0,0,16500,16500,20.95,0,58426,OPTSTK,3450.00,3450.0
1096,23 JAN 2023,6405,ADANIENT,20230125,3450.0,PE,0,0,16500,16500,34.9,0,58427,OPTSTK,3450.00,3450.0
1097,23 JAN 2023,6405,ADANIENT,20230125,3600.0,CE,0,0,6500,6000,2.2,500,58435,OPTSTK,3600.00,3600.0
1098,23 JAN 2023,6405,APOLLOHOSP,20230125,4200.0,PE,1000,0,0,250,3.35,750,59574,OPTSTK,4200.00,4200.0
1099,23 JAN 2023,6405,APOLLOHOSP,20230125,4550.0,CE,0,625,875,0,2.0,250,59613,OPTSTK,4550.00,4550.0
1100,23 JAN 2023,6405,APOLLOHOSP,20230125,4600.0,CE,375,0,0,375,1.4,0,59615,OPTSTK,4600.00,4600.0
1101,23 JAN 2023,6405,ALKEM,20230125,2900.0,PE,400,0,19000,9400,0.7,10000,59085,OPTSTK,2900.00,2900.0
1102,23 JAN 2023,6405,AMBUJACEM,20230125,510.0,PE,7200,0,0,7200,9.95,0,59343,OPTSTK,510.00,510.0
1103,23 JAN 2023,6405,AMBUJACEM,20230125,550.0,PE,0,9000,0,0,48.25,-9000,59359,OPTSTK,550.00,550.0
1104,23 JAN 2023,6405,AARTIIND,20230125,610.0,CE,1700,0,0,0,0.15,1700,56129,OPTSTK,610.00,610.0
1105,23 JAN 2023,6405,ASIANPAINT,20230125,2840.0,CE,2800,0,800,200,4.3,3400,63267,OPTSTK,2840.00,2840.0
1106,23 JAN 2023,6405,ASIANPAINT,20230125,2920.0,CE,0,9000,0,0,0.95,-9000,63273,OPTSTK,2920.00,2920.0
1107,23 JAN 2023,6405,ASIANPAINT,20230125,3000.0,CE,2600,0,0,800,0.75,1800,70988,OPTSTK,3000.00,3000.0
1108,23 JAN 2023,6405,ASIANPAINT,20230125,3020.0,CE,0,200,0,0,0.7,-200,63281,OPTSTK,3020.00,3020.0
1109,23 JAN 2023,6405,ATUL,20230125,7700.0,CE,2850,0,2100,5325,1.75,-375,71733,OPTSTK,7700.00,7700.0
1110,23 JAN 2023,6405,ATUL,20230125,9000.0,CE,0,4875,2700,0,0.85,-2175,71759,OPTSTK,9000.00,9000.0
1111,23 JAN 2023,6405,AXISBANK,20230125,950.0,CE,0,0,0,3600,5.25,-3600,72841,OPTSTK,950.00,950.0
1112,23 JAN 2023,6405,BAJFINANCE,20230125,6000.0,CE,2625,0,3250,2500,11.15,3375,74212,OPTSTK,6000.00,6000.0
1113,23 JAN 2023,6405,BALRAMCHIN,20230125,385.0,PE,3200,0,0,1600,2.25,1600,68988,OPTSTK,385.00,385.0
1114,23 JAN 2023,6405,BANDHANBNK,20230125,255.0,CE,9000,0,27000,28800,1.0,7200,75690,OPTSTK,255.00,255.0
1115,23 JAN 2023,6405,BANDHANBNK,20230125,270.0,CE,5400,0,3600,9000,0.15,0,75700,OPTSTK,270.00,270.0
1116,23 JAN 2023,6405,BEL,20230125,107.0,CE,0,5700,5700,0,0.15,0,78864,OPTSTK,107.00,107.0
1117,23 JAN 2023,6405,BHEL,20230223,90.0,CE,0,0,21000,0,1.15,21000,66587,OPTSTK,90.00,90.0
1118,23 JAN 2023,6405,BHEL,20230223,95.0,CE,21000,0,0,42000,0.6,-21000,66610,OPTSTK,95.00,95.0
1119,23 JAN 2023,6405,BHEL,20230125,78.0,PE,94500,0,10500,21000,0.25,84000,81161,OPTSTK,78.00,78.0
1120,23 JAN 2023,6405,BHEL,20230125,79.0,PE,325500,0,42000,189000,0.5,178500,81163,OPTSTK,79.00,79.0
1121,23 JAN 2023,6405,BHEL,20230125,87.0,CE,0,52500,10500,0,0.05,-42000,81194,OPTSTK,87.00,87.0
1122,23 JAN 2023,6405,BHEL,20230125,88.0,CE,0,31500,0,0,0.05,-31500,81196,OPTSTK,88.00,88.0
1123,23 JAN 2023,6405,BHARATFORG,20230125,850.0,PE,4000,0,0,4000,0.65,0,79854,OPTSTK,850.00,850.0
1124,23 JAN 2023,6405,BIOCON,20230125,255.0,CE,13800,0,2300,6900,0.4,9200,81279,OPTSTK,255.00,255.0
1125,23 JAN 2023,6405,BIOCON,20230125,280.0,CE,0,2300,0,0,0.1,-2300,81342,OPTSTK,280.00,280.0
1126,23 JAN 2023,6405,BANKBARODA,20230125,182.5,CE,0,5850,5850,0,0.9,0,76077,OPTSTK,182.50,182.5
1127,23 JAN 2023,6405,BERGEPAINT,20230125,520.0,PE,0,0,4400,4400,0.05,0,79241,OPTSTK,520.00,520.0
1128,23 JAN 2023,6405,ZYDUSLIFE,20230125,400.0,PE,1800,0,0,0,0.05,1800,154140,OPTSTK,400.00,400.0
1129,23 JAN 2023,6405,CANBK,20230125,315.0,PE,0,0,59400,89100,0.9,-29700,82832,OPTSTK,315.00,315.0
1130,23 JAN 2023,6405,CANBK,20230125,320.0,PE,0,0,307800,299700,2.0,8100,82834,OPTSTK,320.00,320.0
1131,23 JAN 2023,6405,CANBK,20230125,335.0,CE,0,0,83700,105300,0.85,-21600,82839,OPTSTK,335.00,335.0
1132,23 JAN 2023,6405,CANBK,20230125,350.0,CE,0,0,16200,21600,0.2,-5400,82845,OPTSTK,350.00,350.0
1133,23 JAN 2023,6405,CONCOR,20230125,700.0,PE,0,0,1000,1000,9.75,0,85897,OPTSTK,700.00,700.0
1134,23 JAN 2023,6405,CANFINHOME,20230125,540.0,PE,0,0,11700,11700,2.9,0,83116,OPTSTK,540.00,540.0
1135,23 JAN 2023,6405,CUB,20230125,180.0,CE,5000,0,0,0,0.05,5000,86694,OPTSTK,180.00,180.0
1136,23 JAN 2023,6405,DALBHARAT,20230125,1800.0,PE,0,2500,3500,1000,34.95,0,87685,OPTSTK,1800.00,1800.0
1137,23 JAN 2023,6405,DALBHARAT,20230125,1900.0,CE,0,0,2000,10500,0.85,-8500,87694,OPTSTK,1900.00,1900.0
1138,23 JAN 2023,6405,DIXON,20230125,3600.0,CE,0,0,1500,1500,11.45,0,88384,OPTSTK,3600.00,3600.0
1139,23 JAN 2023,6405,DIXON,20230125,4300.0,CE,125,0,0,0,0.1,125,88398,OPTSTK,4300.00,4300.0
1140,23 JAN 2023,A0020,MCX,20230125,0.0, ,400,0,0,400,1563.25,0,51101,FUTSTK, ,0.0
1141,23 JAN 2023,A0020,NATIONALUM,20230125,0.0, ,45000,0,0,45000,83.65,0,52457,FUTSTK, ,0.0
1142,23 JAN 2023,A0020,NMDC,20230223,0.0, ,4500,0,0,0,126.35,4500,57681,FUTSTK, ,0.0
1143,23 JAN 2023,A0020,VOLTAS,20230223,0.0, ,0,0,1200,0,782.6,1200,57730,FUTSTK, ,0.0
1144,23 JAN 2023,A0020,ADANIENT,20230223,3500.0,CE,0,500,0,0,95.35,-500,60094,OPTSTK,3500.00,3500.0
1145,23 JAN 2023,A0042,MARUTI,20230125,0.0, ,100,0,0,100,8430.7,0,50349,FUTSTK, ,0.0
1146,23 JAN 2023,A0042,M&M,20230223,0.0, ,4900,0,0,0,1337.8,4900,57663,FUTSTK, ,0.0
1147,23 JAN 2023,A0042,ADANIPORTS,20230223,0.0, ,11250,0,10000,0,775.1,21250,48789,FUTSTK, ,0.0
1148,23 JAN 2023,A0042,TITAN,20230223,0.0, ,0,0,1875,0,2382.55,1875,57721,FUTSTK, ,0.0
1149,23 JAN 2023,A0042,UBL,20230223,0.0, ,0,0,400,0,1578.7,400,57726,FUTSTK, ,0.0
1150,23 JAN 2023,A0042,UBL,20230125,0.0, ,400,0,0,400,1582.55,0,55298,FUTSTK, ,0.0
1151,23 JAN 2023,A0042,ABCAPITAL,20230223,140.0,PE,0,10800,0,0,4.4,-10800,59595,OPTSTK,140.00,140.0
1152,23 JAN 2023,A0042,APOLLOTYRE,20230223,340.0,CE,3500,0,0,0,3.3,3500,61047,OPTSTK,340.00,340.0
1153,23 JAN 2023,A0042,AXISBANK,20230223,970.0,CE,1200,0,0,0,13.85,1200,62918,OPTSTK,970.00,970.0
1154,23 JAN 2023,A0042,GUJGASLTD,20230223,450.0,PE,0,2500,0,0,8.2,-2500,78719,OPTSTK,450.00,450.0
1155,23 JAN 2023,A0042,HDFCAMC,20230125,2200.0,PE,0,600,600,0,200.05,0,102671,OPTSTK,2200.00,2200.0
1156,23 JAN 2023,A0042,IDFCFIRSTB,20230223,60.0,PE,0,0,0,30000,2.8,-30000,84921,OPTSTK,60.00,60.0
1157,23 JAN 2023,A0042,IDFCFIRSTB,20230125,65.0,CE,15000,0,0,0,0.05,15000,114741,OPTSTK,65.00,65.0
1158,23 JAN 2023,A0042,IEX,20230223,130.0,PE,0,7500,0,0,1.35,-7500,85064,OPTSTK,130.00,130.0
1159,23 JAN 2023,A0042,INDHOTEL,20230223,330.0,CE,0,8000,0,0,1.3,-8000,86868,OPTSTK,330.00,330.0
1160,23 JAN 2023,A0042,ITC,20230223,350.0,CE,0,9600,0,0,4.5,-9600,91336,OPTSTK,350.00,350.0
1161,23 JAN 2023,A0042,LT,20230223,2200.0,PE,0,1800,0,0,37.25,-1800,92963,OPTSTK,2200.00,2200.0
1162,23 JAN 2023,A0042,M&M,20230223,1300.0,PE,0,2800,0,700,20.45,-3500,93497,OPTSTK,1300.00,1300.0
1163,23 JAN 2023,A0042,ADANIPORTS,20230125,900.0,PE,0,2500,0,0,130.15,-2500,58797,OPTSTK,900.00,900.0
1164,23 JAN 2023,A0042,NATIONALUM,20230223,90.0,CE,15000,0,0,0,1.45,15000,96028,OPTSTK,90.00,90.0
1165,23 JAN 2023,A0042,PNB,20230223,55.0,PE,0,32000,0,0,2.0,-32000,99978,OPTSTK,55.00,55.0
1166,23 JAN 2023,A0042,SAIL,20230223,100.0,CE,16000,0,0,0,1.7,16000,104337,OPTSTK,100.00,100.0
1167,23 JAN 2023,A0042,SBIN,20230223,580.0,PE,0,3000,0,3000,7.3,-6000,105740,OPTSTK,580.00,580.0
1168,23 JAN 2023,A0042,SBIN,20230223,650.0,CE,0,4500,0,0,3.45,-4500,105779,OPTSTK,650.00,650.0
1169,23 JAN 2023,A0042,TATAMOTORS,20230125,410.0,PE,0,39900,5700,0,4.15,-34200,150886,OPTSTK,410.00,410.0
1170,23 JAN 2023,A0042,TCS,20230223,3425.0,CE,700,0,0,0,63.55,700,112322,OPTSTK,3425.00,3425.0
1171,23 JAN 2023,A0042,BANKNIFTY,20230125,43000.0,PE,0,0,0,200,269.55,-200,55526,OPTIDX,43000.00,43000.0
1172,23 JAN 2023,A0103,IEX,20230125,0.0, ,7500,0,0,0,138.95,7500,48214,FUTSTK, ,0.0
1173,23 JAN 2023,A0119,ADANIPORTS,20230125,1000.0,CE,0,1250,0,0,0.05,-1250,58857,OPTSTK,1000.00,1000.0
1174,23 JAN 2023,6405,ESCORTS,20230125,2120.0,CE,0,0,825,825,8.65,0,89537,OPTSTK,2120.00,2120.0
1175,23 JAN 2023,6405,ESCORTS,20230125,2300.0,CE,0,0,2750,2750,0.35,0,89555,OPTSTK,2300.00,2300.0
1176,23 JAN 2023,6405,FEDERALBNK,20230125,130.0,PE,5000,0,0,0,0.05,5000,91942,OPTSTK,130.00,130.0
1177,23 JAN 2023,6405,FEDERALBNK,20230125,145.0,CE,0,5000,0,0,0.1,-5000,92081,OPTSTK,145.00,145.0
1178,23 JAN 2023,6405,GAIL,20230125,101.0,PE,0,0,9150,9150,0.45,0,93634,OPTSTK,101.00,101.0
1179,23 JAN 2023,6405,GAIL,20230125,103.0,CE,9150,0,73200,64050,0.65,18300,93637,OPTSTK,103.00,103.0
1180,23 JAN 2023,6405,GAIL,20230125,105.0,CE,0,0,27450,64050,0.25,-36600,93641,OPTSTK,105.00,105.0
1181,23 JAN 2023,6405,GAIL,20230125,97.0,PE,0,0,9150,0,0.05,9150,93626,OPTSTK,97.00,97.0
1182,23 JAN 2023,6405,GNFC,20230125,620.0,CE,9100,0,0,0,0.5,9100,95805,OPTSTK,620.00,620.0
1183,23 JAN 2023,6405,HAVELLS,20230125,1190.0,CE,0,0,1000,1000,12.1,0,103234,OPTSTK,1190.00,1190.0
1184,23 JAN 2023,6405,HCLTECH,20230125,1110.0,PE,0,0,700,0,0.95,700,101675,OPTSTK,1110.00,1110.0
1185,23 JAN 2023,6405,HDFCBANK,20230125,1620.0,PE,0,8250,0,0,0.6,-8250,104358,OPTSTK,1620.00,1620.0
1186,23 JAN 2023,6405,HDFCLIFE,20230125,600.0,CE,0,9900,7700,0,1.3,-2200,104486,OPTSTK,600.00,600.0
1187,23 JAN 2023,6405,HINDALCO,20230223,530.0,CE,0,8400,0,7000,6.4,-15400,81378,OPTSTK,530.00,530.0
1188,23 JAN 2023,6405,HINDALCO,20230125,510.0,CE,0,11200,0,0,0.4,-11200,105284,OPTSTK,510.00,510.0
1189,23 JAN 2023,6405,HONAUT,20230125,36500.0,PE,30,0,0,0,0.05,30,106728,OPTSTK,36500.00,36500.0
1190,23 JAN 2023,6405,HINDUNILVR,20230125,2460.0,PE,0,0,1200,1200,0.2,0,106076,OPTSTK,2460.00,2460.0
1191,23 JAN 2023,6405,HINDUNILVR,20230125,2560.0,CE,3900,0,0,3900,36.05,0,106085,OPTSTK,2560.00,2560.0
1192,23 JAN 2023,6405,HINDUNILVR,20230125,2560.0,PE,0,0,300,300,3.9,0,106086,OPTSTK,2560.00,2560.0
1193,23 JAN 2023,6405,HINDUNILVR,20230125,2600.0,CE,2100,0,8700,6000,11.0,4800,106089,OPTSTK,2600.00,2600.0
1194,23 JAN 2023,6405,IBULHSGFIN,20230125,130.0,PE,0,16000,0,0,0.55,-16000,107276,OPTSTK,130.00,130.0
1195,23 JAN 2023,6405,ICICIBANK,20230125,900.0,CE,0,0,10500,9100,0.95,1400,108721,OPTSTK,900.00,900.0
1196,23 JAN 2023,6405,ICICIBANK,20230125,910.0,CE,0,0,45500,45500,0.55,0,108723,OPTSTK,910.00,910.0
1197,23 JAN 2023,6405,ICICIBANK,20230125,920.0,CE,0,700,24500,24500,0.35,-700,108725,OPTSTK,920.00,920.0
1198,23 JAN 2023,6405,INTELLECT,20230125,420.0,CE,0,0,36000,46000,11.95,-10000,116858,OPTSTK,420.00,420.0
1199,23 JAN 2023,6405,IDFCFIRSTB,20230125,65.0,CE,0,165000,165000,0,0.05,0,114741,OPTSTK,65.00,65.0
1200,23 JAN 2023,6405,IDFC,20230125,84.0,PE,30000,0,0,30000,0.1,0,114592,OPTSTK,84.00,84.0
1201,23 JAN 2023,6405,IEX,20230125,155.0,CE,7500,0,0,7500,0.05,0,115061,OPTSTK,155.00,155.0
1202,23 JAN 2023,6405,IEX,20230125,160.0,CE,0,11250,11250,0,0.05,0,115065,OPTSTK,160.00,160.0
1203,23 JAN 2023,6405,INDUSINDBK,20230125,1260.0,CE,0,20250,13500,450,1.05,-7200,116269,OPTSTK,1260.00,1260.0
1204,23 JAN 2023,6405,INDIACEM,20230125,230.0,CE,0,17400,17400,0,0.1,0,115865,OPTSTK,230.00,230.0
1205,23 JAN 2023,6405,INFY,20230125,1580.0,CE,400,0,4000,8000,2.0,-3600,116756,OPTSTK,1580.00,1580.0
1206,23 JAN 2023,6405,INFY,20230125,1600.0,CE,0,0,2000,0,0.95,2000,116758,OPTSTK,1600.00,1600.0
1207,23 JAN 2023,6405,IGL,20230125,425.0,CE,2750,0,0,2750,7.75,0,115321,OPTSTK,425.00,425.0
1208,23 JAN 2023,6405,ITC,20230125,335.0,CE,0,0,4800,4800,3.35,0,117883,OPTSTK,335.00,335.0
1209,23 JAN 2023,6405,JUBLFOOD,20230125,530.0,CE,0,6250,0,0,0.55,-6250,118772,OPTSTK,530.00,530.0
1210,23 JAN 2023,6405,JUBLFOOD,20230125,540.0,CE,0,6250,0,0,0.4,-6250,118774,OPTSTK,540.00,540.0
1211,23 JAN 2023,6405,JSWSTEEL,20230125,750.0,CE,0,0,1350,1350,1.55,0,118678,OPTSTK,750.00,750.0
1212,23 JAN 2023,6405,KOTAKBANK,20230125,1760.0,PE,800,0,19600,20400,2.9,0,119096,OPTSTK,1760.00,1760.0
1213,23 JAN 2023,6405,KOTAKBANK,20230125,1860.0,CE,800,0,0,0,0.9,800,119105,OPTSTK,1860.00,1860.0
1214,23 JAN 2023,6405,LAURUSLABS,20230125,365.0,CE,0,3300,1100,3300,0.35,-5500,125875,OPTSTK,365.00,365.0
1215,23 JAN 2023,6405,L&TFH,20230125,96.0,CE,0,8924,0,0,0.35,-8924,119291,OPTSTK,96.00,96.0
1216,23 JAN 2023,6405,L&TFH,20230125,99.0,CE,0,8924,0,0,0.1,-8924,119345,OPTSTK,99.00,99.0
1217,23 JAN 2023,6405,LT,20230125,2400.0,CE,12600,0,0,12600,0.45,0,120427,OPTSTK,2400.00,2400.0
1218,23 JAN 2023,6405,LTIM,20230125,4200.0,CE,0,0,7800,11100,180.25,-3300,120523,OPTSTK,4200.00,4200.0
1219,23 JAN 2023,6405,LTIM,20230125,4250.0,PE,0,0,9750,16500,13.6,-6750,126483,OPTSTK,4250.00,4250.0
1220,23 JAN 2023,6405,LTIM,20230125,4350.0,CE,0,0,2100,450,60.6,1650,126484,OPTSTK,4350.00,4350.0
1221,23 JAN 2023,6405,LTIM,20230125,4400.0,CE,0,0,17400,21150,35.7,-3750,120527,OPTSTK,4400.00,4400.0
1222,23 JAN 2023,6405,LUPIN,20230125,780.0,CE,4250,0,11050,2550,1.1,12750,120965,OPTSTK,780.00,780.0
1223,23 JAN 2023,6405,MARUTI,20230125,8200.0,PE,0,0,500,500,11.75,0,121964,OPTSTK,8200.00,8200.0
1224,23 JAN 2023,6405,MARUTI,20230125,8300.0,PE,0,8300,600,1300,28.65,-9000,121966,OPTSTK,8300.00,8300.0
1225,23 JAN 2023,6405,MCX,20230125,1700.0,CE,0,6000,0,6000,0.45,-12000,122391,OPTSTK,1700.00,1700.0
1226,23 JAN 2023,6405,M&MFIN,20230125,250.0,CE,0,4000,12000,0,0.15,8000,121461,OPTSTK,250.00,250.0
1227,23 JAN 2023,6405,MPHASIS,20230125,2020.0,CE,0,0,550,550,43.9,0,133834,OPTSTK,2020.00,2020.0
1228,23 JAN 2023,6405,TATAPOWER,20230223,195.0,PE,0,3375,0,0,1.7,-3375,110614,OPTSTK,195.00,195.0
1229,23 JAN 2023,6405,TATAPOWER,20230125,215.0,CE,3375,0,0,0,0.15,3375,151135,OPTSTK,215.00,215.0
1230,23 JAN 2023,6405,TATAPOWER,20230125,222.5,CE,0,0,3375,0,0.05,3375,160433,OPTSTK,222.50,222.5
1231,23 JAN 2023,6405,TCS,20230125,3405.0,CE,0,0,1750,0,23.1,1750,151511,OPTSTK,3405.00,3405.0
1232,23 JAN 2023,6405,TITAN,20230125,2600.0,CE,0,5625,3750,0,0.4,-1875,152205,OPTSTK,2600.00,2600.0
1233,23 JAN 2023,6405,TVSMOTOR,20230125,1060.0,CE,2800,0,0,0,0.5,2800,152999,OPTSTK,1060.00,1060.0
1234,23 JAN 2023,6405,TORNTPOWER,20230125,500.0,CE,0,60000,133500,171000,2.95,-97500,152761,OPTSTK,500.00,500.0
1235,23 JAN 2023,6405,TRENT,20230125,1200.0,CE,0,0,3600,0,3.65,3600,152841,OPTSTK,1200.00,1200.0
1236,23 JAN 2023,6405,ULTRACEMCO,20230125,6800.0,PE,0,0,4200,4800,36.95,-600,153328,OPTSTK,6800.00,6800.0
