14275,OPTSTK,BSOFT,20221229,300.00,CE,EO CE BSOFT 29Dec22 300.0000,-1300,301.5,391950,13718.25,0,13718.25,3.5
14275,OPTSTK,BSOFT,20221229,320.00,CE,EO CE BSOFT 29Dec22 320.0000,-5200,301.5,1567800,54873,0,54873,3.5
14275,OPTSTK,BSOFT,20221229,330.00,CE,EO CE BSOFT 29Dec22 330.0000,-1300,301.5,391950,13718.25,0,13718.25,3.5
14275,FUTSTK,CANBK,20221229, , ,EF CANBK 29Dec22,2700,327.1,883170,30910.95,199017,229927.95,26.03
14275,FUTSTK,CANFINHOME,20221229, , ,EF CANFINHOME 29Dec22,-975,550.1,536348,18772.18,113109.75,131881.93,24.59
14275,FUTSTK,CHAMBLFERT,20221229, , ,EF CHAMBLFERT 29Dec22,-9000,311.35,2802150,98075.25,-158850,-60774.75,-2.17
14275,OPTSTK,CHAMBLFERT,20221229,310.00,CE,EO CE CHAMBLFERT 29Dec22 310.0000,18000,311.35,5604300,0,0,0,0
14275,OPTSTK,CHAMBLFERT,20221229,270.00,PE,EO PE CHAMBLFERT 29Dec22 270.0000,-9000,311.35,2802150,98075.25,0,98075.25,3.5
14275,FUTSTK,CHOLAFIN,20221229, , ,EF CHOLAFIN 29Dec22,-2500,726.85,1817125,63599.38,392650,456249.38,25.11
14275,FUTSTK,COALINDIA,20221229, , ,EF COALINDIA 29Dec22,-37800,231.85,8763930,306737.55,1819356,2126093.55,24.26
14275,OPTSTK,COALINDIA,20221229,245.00,CE,EO CE COALINDIA 29Dec22 245.0000,8400,231.85,1947540,0,0,0,0
14275,OPTSTK,COALINDIA,20221229,250.00,CE,EO CE COALINDIA 29Dec22 250.0000,-21000,231.85,4868850,170409.75,0,170409.75,3.5
14275,OPTSTK,COALINDIA,20221229,220.00,PE,EO PE COALINDIA 29Dec22 220.0000,-12600,231.85,2921310,102245.85,0,102245.85,3.5
