28 NOV 2022,D,O,2107,T,6405,P,6405,SO,BATAOPT,BATA,29 DEC 2022,1800.0000,CE,BATAINDIA22DEC1800CE,1116429,0,0.00,1650,40315.00,0,0.00,0,0.00,0,0.00,1650,0.00,0,0,0,0.00,1650,0.00,25.0000,0.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,BDBKOPT,BDBK,29 DEC 2022,270.0000,CE,BANDHANBNK22DEC270CE,888918,0,0.00,30600,24300.00,0,0.00,0,0.00,0,0.00,30600,0.00,0,0,0,0.00,30600,0.00,0.9000,0.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,BHELOPT,BHEL,29 DEC 2022,70.0000,PE,BHEL22DEC70PE,2262060,0,0.00,0,0.00,52500,18375.00,0,0.00,52500,0.00,0,0.00,0,0,52500,0.00,0,0.00,0.3500,-18375.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,BLKIOPT,BLKI,29 DEC 2022,2300.0000,CE,BALKRISIND22DEC2300CE,2263393,0,0.00,0,0.00,13500,155640.00,6000,71505.00,7500,0.00,0,0.00,0,0,7500,0.00,0,0.00,10.3500,-84135.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,BPCLOPT,BPCL,29 DEC 2022,360.0000,CE,BPCL22DEC360CE,2265010,1800,2250.00,0,0.00,16200,31590.00,16200,37260.00,1800,0.00,0,0.00,0,0,1800,0.00,0,0.00,3.7000,5670.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,CCOIOPT,CCOI,29 DEC 2022,740.0000,PE,CONCOR22DEC740PE,1109258,0,0.00,0,0.00,1000,15550.00,0,0.00,1000,0.00,0,0.00,0,0,1000,0.00,0,0.00,16.9000,-15550.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,CCOIOPT,CCOI,29 DEC 2022,810.0000,CE,CONCOR22DEC810CE,2259785,0,0.00,0,0.00,6000,103600.00,0,0.00,6000,0.00,0,0.00,0,0,6000,0.00,0,0.00,16.3000,-103600.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,CFCLOPT,CFCL,29 DEC 2022,310.0000,CE,CHAMBLFERT22DEC310CE,1100775,0,0.00,27000,326925.00,9000,109875.00,0,0.00,0,0.00,18000,0.00,0,0,0,0.00,18000,0.00,13.9500,-109875.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,COALOPT,COAL,29 DEC 2022,240.0000,CE,COALINDIA22DEC240CE,2255812,33600,140490.00,0,0.00,0,0.00,33600,107730.00,0,0.00,0,0.00,0,0,0,0.00,0,0.00,3.2000,107730.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,CUMLOPT,CUML,29 DEC 2022,1480.0000,CE,CUMMINSIND22DEC1480CE,2273332,0,0.00,0,0.00,1200,30330.00,0,0.00,1200,0.00,0,0.00,0,0,1200,0.00,0,0.00,25.5000,-30330.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,DABUOPT,DABU,29 DEC 2022,550.0000,CE,DABUR22DEC550CE,1105823,2500,37125.00,0,0.00,0,0.00,2500,48750.00,0,0.00,0,0.00,0,0,0,0.00,0,0.00,19.2000,48750.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,DRRLOPT,DRRL,29 DEC 2022,4700.0000,CE,DRREDDY22DEC4700CE,1103229,0,0.00,0,0.00,750,23612.50,750,18593.75,0,0.00,0,0.00,0,0,0,0.00,0,0.00,26.6000,-5018.75,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,GMRIOPT,GMRI,29 DEC 2022,44.0000,CE,GMRINFRA22DEC44CE,2268395,0,0.00,0,0.00,112500,92250.00,405000,348750.00,0,0.00,292500,0.00,0,0,0,0.00,292500,0.00,0.7000,256500.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,GMRIOPT,GMRI,29 DEC 2022,45.0000,CE,GMRINFRA22DEC45CE,2249613,112500,77625.00,0,0.00,0,0.00,22500,12375.00,90000,0.00,0,0.00,0,0,90000,0.00,0,0.00,0.5500,12375.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,GNFCOPT,GNFC,29 DEC 2022,600.0000,CE,GNFC22DEC600CE,1100026,0,0.00,0,0.00,0,0.00,1300,45760.00,0,0.00,1300,0.00,0,0,0,0.00,1300,0.00,33.1000,45760.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,GNFCOPT,GNFC,29 DEC 2022,640.0000,CE,GNFC22DEC640CE,1110706,0,0.00,0,0.00,1300,22945.00,0,0.00,1300,0.00,0,0.00,0,0,1300,0.00,0,0.00,16.4000,-22945.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,GPRLOPT,GPRL,29 DEC 2022,1260.0000,PE,GODREJPROP22DEC1260PE,888719,12350,368826.25,0,0.00,0,0.00,0,0.00,12350,0.00,0,0.00,0,0,12350,0.00,0,0.00,27.8500,0.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,GPRLOPT,GPRL,29 DEC 2022,1340.0000,PE,GODREJPROP22DEC1340PE,2258910,0,0.00,0,0.00,325,21775.00,0,0.00,325,0.00,0,0.00,0,0,325,0.00,0,0.00,97.9000,-21775.00,0.00,0.00,0.00
28 NOV 2022,D,O,2107,T,6405,P,6405,SO,GUGLOPT,GUGL,29 DEC 2022,510.0000,CE,GUJGAS22DEC510CE,1106316,0,0.00,0,0.00,23750,465250.00,23750,468437.50,0,0.00,0,0.00,0,0,0,0.00,0,0.00,19.1500,3187.50,0.00,0.00,0.00
